Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
1779,Church Aircraft,\n,,CHU,CHURCHAIR,United States,N
1780,Cielos Airlines,\n,A2,CIU,CIELOS,Peru,N
1781,Cimber Air,\n,QI,CIM,CIMBER,Denmark,Y
1782,Cirrus,\n,,RRU,HELICIRRUS,Chile,N
1783,Cirrus Air,\n,,NTS,NITE STAR,United States,N
1784,Cirrus Airlines,\n,C9,RUS,CIRRUS AIR,Germany,Y
1785,Cirrus Middle East,\n,,JTI,,Lebanon,N
1786,Citationshares,\n,,FIV,FIVE STAR,United States,N
1787,Citibank,\n,,XCX,,United States,N
1788,Citic General Aviation,\n,,HZX,ZHONGXIN,China,N
1789,City Airline,\n,CF,SDR,SWEDESTAR,Sweden,Y
1790,City Connexion Airlines,\n,G3,CIX,CONNEXION,Burundi,Y
1791,City of Bangor,\n,,XBG,,United States,N
1792,CityJet,\n,WX,BCY,CITY-IRELAND,Ireland,Y
1793,Cityair (Chester) Limited,\n,,CAQ,AIR CHESTER,United Kingdom,N
1794,Cityfly,\n,,CII,CITYFLY,Italy,N
1795,BA CityFlyer,\n,CJ,CFE,FLYER,United Kingdom,Y
1796,Cityline Hungary,\n,,CNB,CITYHUN,Hungary,N
1797,Citylink Airlines,\n,,HSR,HOOSIER,United States,N
1798,Civair Airways,\n,,CIW,CIVFLIGHT,South Africa,N
1799,Civil Air Patrol South Carolina Wing,\n,,BKR,BOX KAR,United States,N
1800,Civil Air Transport,\n,CT,CAT,Mandarin,Taiwan,N
1801,Civil Aviation Authority,\n,,CIA,CALIMERA,Slovakia,N
1802,Civil Aviation Authority of New Zealand,\n,,CIV,CIVAIR,New Zealand,N
1803,Civil Aviation Inspectorate of the Czech Republic,\n,,CBA,CALIBRA,Czech Republic,N
1804,Claessens International Limited,\n,,FMC,CLAESSENS,United Kingdom,N
1805,Clark Aviation,\n,,CLK,CLARKAIR,United States,N
1806,Clasair,\n,,CSF,CALEDONIAN,United Kingdom,N
1807,Clay Lacy Aviation,\n,,CLY,CLAY-LACY,United States,N
1808,Click Airways,\n,,CGK,CLICK AIR,Kyrgyzstan,Y
1809,Cloud 9 Air Charters,\n,,CLZ,CLOUDLINE,South Africa,N
1810,Clowes Estates Limited,\n,,CLD,CLOWES,United Kingdom,N
1811,Club 328,\n,,SDJ,SPACEJET,United Kingdom,N
1812,Club Air,\n,6P,ISG,CLUBAIR,Italy,N
1813,Coast Air,\n,BX,CST,COAST CENTER,Norway,N
1814,Coastal Air,\n,DQ,,U.S. Virgin Islands,United States,Y
1815,Coastal Air Transport,\n,,TCL,TRANS COASTAL,United States,N
1816,Coastal Airways,\n,,CNG,SID-AIR,United States,N
1817,Coastal Travels,\n,,CSV,COASTAL TRAVEL,Tanzania,N
1818,Cohlmia Aviation,\n,,CHL,COHLMIA,United States,N
1819,Colaereos,\n,,OLR,COLAEREOS,Ecuador,N
1820,Colemill Enterprises,\n,,CLE,COLEMILL,United States,N
1821,Colgan Air,\n,9L,CJC,COLGAN,United States,Y
1822,Colibri Aviation,\n,,CAE,HUMMINGBIRD,Canada,N
1823,Colt International,\n,,CCX,,United States,N
1824,Columbia Airlines,\n,,COL,COLAIR,Canada,N
1825,Columbia Helicopters,\n,,WCO,COLUMBIA HELI,United States,N
1826,Columbus Air Transport,\n,,KLR,KAY-LER,United States,N
1827,Colvin Aviation,\n,,GHP,GRASSHOPPER EX,United States,N
1828,Comair,\n,OH,COM,COMAIR,United States,Y
1829,Comair,\n,MN,CAW,COMMERCIAL,South Africa,Y
1830,Comed Group,\n,,CDE,COMEX,United Kingdom,N
1831,Comeravia,\n,,CVV,COMERAVIA,Venezuela,N
1832,Comercial Aerea,\n,,CRS,COMERCIAL AEREA,Mexico,N
1833,Comet Airlines,\n,,CMG,SUNSPY,Nigeria,N
1834,Comfort Air,\n,,FYN,FLYNN,Germany,N
1835,Comlux Aviation,\n,,CLA,COMLUX,Switzerland,N
1836,Commair Aviation,\n,,CMH,COMMODORE,United Kingdom,N
1837,Commandement Du Transport Aerien Militaire Francais,\n,,CTM,COTAM,France,N
1838,Commander Air Charter,\n,,CML,COMMANDAIR,Canada,N
1839,Commander Mexicana,\n,,CRM,COMMANDERMEX,Mexico,N
1840,Commercial Aviation,\n,,CMS,ACCESS,Canada,N
1841,Commodore Aviation,\n,,GAR,,Australia,N
1842,Commonwealth Jet Service,\n,,CJS,COMMONWEALTH,United States,N
1843,CommutAir,\n,C5,UCA,COMMUTAIR,United States,Y
1844,Comores Airlines,\n,KR,CWK,CONTICOM,Comoros,Y
1845,Compagnia Generale Ripreseaeree,\n,,CGR,COMPRIP,Italy,N
1846,Compagnie Aerienne du Mali,\n,,CMM,CAMALI,Mali,N
1847,Compagnie Mauritanienne Des Transports,\n,,CPM,,Mauritania,N
1848,Compagnie de Bauxites de Guinee,\n,,GIC,CEBEGE,Guinea,N
1849,Compania Aerea de Valencia,\n,,AIF,,Spain,N
1850,Compania Aerotecnicas Fotograficas,\n,,ATF,AEROTECNICAS,Spain,N
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,\n,,ASU, S.A.,ASUR,N
1852,Compania De Actividades Y Servicios De Aviacion,\n,,LCT,STELLAIR,Spain,N
1853,Compania Ejecutiva,\n,,EJV,EJECUTIVA,Mexico,N
1854,Compania Helicopteros Del Sureste,\n,,HSE,HELISURESTE,Spain,N
1855,Compania Mexicana De Aeroplanos,\n,,MDR,AEROPLANOS,Mexico,N
1856,Compania Mexicargo,\n,GJ,MXC,MEXICARGO,Mexico,N
1857,Compania Transportes Aereos Del Sur,\n,,HSS,TAS HELICOPTEROS,Spain,N
1858,Compania de Servicios Aereos Tavisa,\n,,TAV,TAVISA,Spain,N
1859,Company Flight,\n,,CYF,COMPANY FLIGHT,Denmark,N
1860,Compass Airlines,\n,CP,CPZ,Compass Rose,United States,Y
1861,Compass International Airways,\n,,CPS,COMPASS,United Kingdom,N
1862,Compuflight Operations Service,\n,,XCO,,United States,N
1863,Compuserve Incorporated,\n,,XCS,,United States,N
1864,Conair Aviation,\n,,CRC,CONAIR-CANADA,Canada,N
1865,Concordavia,\n,,COD,CONCORDAVIA,Ukraine,N
1866,Condor Aero Services,\n,,CNR,CONAERO,United States,N
1867,Condor,\n,,CIB,CONDOR BERLIN,Germany,N
1868,Condor Flugdienst,\n,DE,CFG,CONDOR,Germany,Y
1869,Confort Air,\n,,COF,CONFORT,Canada,N
1870,Congo Air,\n,,CAK,,Bahamas,N
1871,Congressional Air,\n,,CGA,CONGRESSIONAL,United States,N
1872,Conifair Aviation,\n,,ROY,,Canada,N
1873,Connectair Charters,\n,,BSN,BASTION,Canada,N
1874,Conquest Airlines,\n,,CAC,CONQUEST AIR,United States,N
1875,Conroe Aviation Services,\n,,CXO,CONROE AIR,United States,N
1876,Consorcio Aviaxsa,\n,6A,CHP,AVIACSA,Mexico,Y
1877,Consorcio Helitec,\n,,VCH,CONSORCIO HELITEC,Venezuela,N
1878,Constanta Airline,\n,,UZA,CONSTANTA,Ukraine,N
1879,Contact Air,Contactair,C3,KIS,CONTACTAIR,Germany,Y
1880,Contel ASC,\n,,XCL,,United States,N
1881,Continental Airlines,\n,CO,COA,CONTINENTAL,United States,Y
1882,Continental Airways,\n,PC,PVV,CONTAIR,Russia,N
1883,Continental Express,\n,CO,,JETLINK,United States,Y
1884,Continental Micronesia,\n,CS,CMI,AIR MIKE,United States,Y
1885,Continental Oil,\n,,CON,CONOCO,United States,N
1886,Conviasa,\n,V0,VCV,CONVIASA,Venezuela,Y
1887,Cook Inlet Aviation,\n,,CKA,COOK-AIR,United States,N
1888,Cooper Aerial Surveys,\n,,SVY,SURVEYOR,United Kingdom,N
1889,Copa Airlines,\n,CM,CMP,COPA,Panama,Y
1890,Copenhagen Airtaxi,\n,,CAT,AIRCAT,Denmark,N
1891,Copper State Air Service,\n,,COP,COPPER STATE,United States,N
1892,Copterline,\n,,AAQ,COPTERLINE,Finland,Y
1893,Coptrade Air Transport,\n,,CCW,COPTRADE AIR,Sudan,N
1894,Corendon Airlines,\n,,CAI,CORENDON,Turkey,Y
1895,Coronado Aerolineas,\n,,CRA,CORAL,Colombia,N
1896,Corpac Canada,\n,,CPB,PENTA,Canada,N
1897,Corporacion Aereo Cencor,\n,,CNC,CENCOR,Mexico,N
1898,Corporacion Aeroangeles,\n,,CPG,CORPORANG,Mexico,N
1899,Corporacion Paraguaya De Aeronautica,\n,,CGY,,Paraguay,N
1900,Corporate Air,\n,,CPT,AIR SPUR,United States,N
1901,Corporate Air,\n,,CPR,CORPAIR,United States,N
1902,Corporate Aircraft Company,\n,,CPO,MOKAN,United States,N
1903,Corporate Airlink,\n,,COO,CORPORATE,Canada,N
1904,Corporate Aviation Services,\n,,CKE,CHECKMATE,United States,N
1905,Corporate Flight International,\n,,VHT,VEGAS HEAT,United States,N
1906,Corporate Flight Management,\n,,VTE,VOLUNTEER,United States,N
1907,Corporate Jets,\n,,CJI,SEA JET,United States,N
1908,Corsairfly,\n,SS,CRL,CORSAIR,France,Y
1909,Corse-Mediterranee,\n,XK,CCM,CORSICA,France,Y
1910,Cosmic Air,\n,F5,COZ,COSMIC AIR,Nepal,N
1911,Cougar Helicopters,\n,,CHI,COUGAR,Canada,N
1912,Coulson Flying Service,\n,,MGB,MOCKINGBIRD,United Kingdom,N
1913,Country Connection Airlines,\n,,NSW,,Australia,N
1914,Country International Airlines,\n,,CIK,COUNTRY AIR,Kyrgyzstan,N
1915,Courier Services,\n,,CSD,DELIVERY,United States,N
1916,Court Helicopters,\n,,CUT,COURT AIR,South Africa,N
1917,Coval Air,\n,,CVL,COVAL,Canada,N
1918,Cowi,\n,,COW,COWI,Netherlands,N
1919,Coyne Aviation,\n,,COY,COYNE AIR,United Kingdom,N
1920,Cranfield University,\n,,CFD,AERONAUT,United Kingdom,N
1921,Cree Airways,\n,,CRE,CREE AIR,Canada,N
1922,Crelam,\n,,ELM,CRELAM,Mexico,N
1923,Crest Aviation,\n,,CAN,CREST,United Kingdom,Y
1924,Crimea Universal Avia,\n,,KRM,TRANS UNIVERSAL,Ukraine,N
1925,Croatia Airlines,\n,OU,CTN,CROATIA,Croatia,Y
1926,Croatian Air Force,\n,,HRZ,CROATIAN AIRFORCE,Croatia,N
1927,Cross Aviation,\n,,CRX,CROSSAIR,United Kingdom,N
1928,Crossair Europe,\n,QE,ECC,Cigogne,Switzerland,N
1929,Crow Executive Air,\n,,CWX,CROW EXPRESS,United States,N
1930,Crown Air Systems,\n,,CKR,CROWN AIR,United States,N
1931,Crown Airways,\n,,CRO,CROWN AIRWAYS,United States,Y
1932,Crownair,\n,,CRW,REGAL,Canada,N
1933,Cruiser Linhas Aereas,\n,,VCR,VOE CRUISER,Brazil,N
1934,Cryderman Air Service,\n,,CTY,CENTURY,United States,N
1935,Crystal Shamrock,\n,,CYT,CRYSTAL-AIR,United States,N
1936,Cubana de Aviación,\n,CU,CUB,CUBANA,Cuba,Y
1937,Cumberland Airways (Nicholson Air Service),\n,,CBL,CUMBERLAND,United States,N
1938,Custom Air Transport,\n,,CTT,CATT,United States,N
1939,Cygnus Air,\n,,RGN,CYGNUS AIR,Spain,N
1940,Cyprair Tours,\n,,CYC,CYPRAIR,Cyprus,N
1941,Cypress Airlines,\n,,CYS,SKYBIRD,Canada,N
1942,Cyprus Airways,\n,CY,CYP,CYPRUS,Cyprus,Y
1943,Cyprus Turkish Airlines,\n,YK,,,Turkey,Y
1944,Czech Air Force,\n,,CEF,CZECH AIR FORCE,Czech Republic,N
1945,Czech Air Handling,\n,,AHD,AIRHANDLING,Czech Republic,N
1946,Czech Airlines,CSA Czech Airlines,OK,CSA,CSA-LINES,Czech Republic,Y
1947,Czech Government Flying Service,\n,,CIE,CZECHIA,Czech Republic,N
1948,D & D Aviation,\n,,DDA,DUSTY,United States,N
1949,D&K Aviation,\n,,DNK,DIRECT JET,United States,N
1950,DAP Helicopteros,\n,,DHE,HELIDAP,Chile,N
1951,DFS UK Limited,\n,,VLF,VOLANTE,United Kingdom,N
1952,DAS Air Cargo,\n,WD,DSR,DAIRAIR,Uganda,N
1953,DAS Airlines,\n,,RKC,DAS CONGO,Democratic Republic of the Congo,N
1954,DAT Danish Air Transport,\n,DX,DTR,DANISH,Denmark,Y
1955,DAT Enterprise Limited,\n,,ENT,DATENT,United Kingdom,N
1956,DERA Boscombe Down,\n,,BDN,GAUNTLET,United Kingdom,N
1957,DESNA,\n,,DSN,DESNA,Ukraine,N
1958,DETA Air,\n,,DET,SAMAL,Kazakhstan,N
1959,DGO Jet,\n,,DGO,DGO JET,Mexico,N
1960,DHL Aero Expreso,\n,,DAE,YELLOW,Panama,N
1961,DHL Air,\n,,DHK,WORLD EXPRESS,United Kingdom,N
1962,DHL Aviation,\n,,DHV,WORLDSTAR,South Africa,N
1963,DHL International,\n,ES,DHX,DILMUN,Bahrain,N
1964,DHL de Guatemala,\n,L3,JOS,,Guatemala,N
1965,DSWA,\n,,RSK,REDSKIN,United States,N
1966,Daallo Airlines,\n,D3,DAO,DALO AIRLINES,Djibouti,Y
1967,Dagestan Airlines,\n,N2,DAG,DAGAL,Russia,N
1968,Dahla Airlines,\n,,DHA,,Democratic Republic of Congo,N
1969,Daimler Chrysler Aviation,\n,,DCS,TWIN STAR,Germany,N
1970,Daimler-Chrysler,\n,,DCX,DAIMLER,United States,N
1971,Daka,\n,,DKA,,Kazakhstan,N
1972,Dala Air Services,\n,,DLR,DALA AIR,Nigeria,N
1973,Dalavia,\n,H8,KHB,DALAVIA,Russia,Y
1974,Dallas Express Airlines,\n,,DXP,DALLAS EXPRESS,United States,N
1975,Damascene Airways,\n,,DAS,AIRDAM,Syrian Arab Republic,N
1976,Danbury Airways,\n,,DSA,DANBURY AIRWAYS,United States,N
1977,Dancopter,\n,,DOP,DANCOPTER,Denmark,N
1978,Danish Air Force,\n,,DAF,DANISH AIRFORCE,Denmark,N
1979,Danish Army,\n,,DAR,DANISH ARMY,Denmark,N
1980,Danish Navy,\n,,DNY,DANISH NAVY,Denmark,N
1981,Danu Oro Transportas,\n,,DNU,DANU,Lithuania,N
1982,Darta,\n,,DRT,DARTA,France,N
1983,Darwin Airline,\n,0D,DWT,DARWIN,Switzerland,Y
1984,Dasab Airlines,\n,,DSQ,DASAB AIR,Uganda,N
1985,Dash Air Charter,\n,,DSH,DASH CHARTER,United States,N
1986,Dash Aviation,\n,,GOB,PILGRIM,United Kingdom,N
1987,Dasnair,\n,,DGX,DASNA,Switzerland,N
1988,Dassault Aviation,\n,,DAB,,France,N
1989,Dassault Falcon Jet Corporation,\n,,CVF,CLOVERLEAF,United States,N
1990,Dassault Falcon Service,\n,,DSO,DASSAULT,France,N
1991,Data International,\n,,DTN,DATA AIR,Sudan,N
1992,Date Transformation Corp,\n,,XDT,,United States,N
1993,Dauair,\n,D5,DAU,DAUAIR,Germany,N
1994,David Crawshaw Consultants Limited,\n,,DCO,,United Kingdom,N
1995,Dawn Air,\n,,DWN,DAWN AIR,United States,N
1996,DayJet,\n,,DJS,DAYJET,United States,N
1997,Daya Aviation,\n,,DAY,DAYA,Sri Lanka,N
1998,De Havilland,\n,,DHC,DEHAVILLAND,Canada,N
1999,Deadalos Flugtbetriebs,\n,,IAY,IASON,Austria,N
2000,Decatur Aviation,\n,,DAA,DECUR,United States,N
2001,Deccan Aviation,\n,,DKN,DECCAN,India,N
2002,Deccan Aviation (Lanka),\n,,DLK,DEKKANLANKA,Sri Lanka,N
2003,Deer Jet,\n,,DER,DEER JET,China,N
2004,Deere and Company,\n,,JDC,JOHN DEERE,United States,N
2005,Delaware Skyways,\n,,DWR,DELAWARE,United States,N
2006,Delta Aerotaxi,\n,,DEA,JET SERVICE,Italy,Y
2007,Delta Air Charter,\n,,SNO,SNOWBALL,Canada,N
2008,Delta Air Elite,\n,,ELJ,ELITE JET,United States,N
2009,Delta Air Lines,\n,DL,DAL,DELTA,United States,Y
2010,Delta Engineering Aviation,\n,,KMB,KEMBLEJET,United Kingdom,N
2011,Delta Express International,\n,,DLI,DELTA EXPRESS,Ukraine,N
2012,Delta State University,\n,,DSU,DELTA STATE,United States,N
2013,Denim Air,\n,,DNM,DENIM,Netherlands,Y
2014,Denver Express,\n,,FEC,FALCON EXPRESS,United States,N
2015,Denver Jet,\n,,DJT,DENVER JET,United States,N
2016,Departmento De Agricultura De La Generalitat De Cataluna,\n,,FGC,FORESTALES,Spain,N
2017,Deraya Air Taxi,\n,,DRY,DERAYA,Indonesia,N
2018,Des R Cargo Express,\n,,DRX,,Mauritania,N
2019,Desarrollo Milaz,\n,,MIZ,MILAZ,Mexico,N
2020,Destiny Air Services,\n,,DTY,DESTINY,Sierra Leone,N
2021,Deutsche Bahn,\n,2A,,,Germany,Y
2022,Deutsche Rettungsflugwacht,\n,1I,AMB,CIVIL AIR AMBULANCE,Germany,N
2023,Deutsches Zentrum fur Luft-und Raumfahrt EV,\n,,LFO,LUFO,Germany,N
2024,Di Air,\n,,DIS,DI AIR,Serbia,N
2025,Diamond Aviation,\n,,SPK,SPARKLE,United States,N
2026,Didier Rousset Buy,\n,,DRB,DIDIER,Chile,N
2027,Digital Equipment Corporation,\n,,DGT,DIGITAL,United States,N
2028,Dinar,\n,D7,RDN,AERO DINAR,Argentina,N
2029,Diplomatic Freight Services,\n,,DIP,DIPFREIGHT,United Kingdom,N
2030,Direccion General de Aviacion Civil y Telecomunicasciones,\n,,ENA,ENA,Spain,N
2031,Direct Air,\n,,DIA,BLUE SKY,United States,N
2032,Direct Air trading as Midway Connection,\n,,XAP,MID-TOWN,United States,N
2033,Direct Flight,\n,,DCT,,United Kingdom,N
2034,Sky Express,\n,,SXP,EXPRESS SKY,Poland,N
2035,Dirgantara Air Service,\n,AW,DIR,DIRGANTARA,Indonesia,N
2036,Discover Air,\n,,DCV,DISCOVER,United States,N
2037,Discovery Airways,\n,DH,DVA,DISCOVERY AIRWAYS,United States,N
2038,Dispatch Services,\n,,XDS,,United States,N
2039,Dix Aviation,\n,,DIX,DIX FLIGHT,Germany,N
2040,Dixie Airways,\n,,DEE,TACAIR,United States,N
2041,Djibouti Airlines,\n,D8,DJB,DJIBOUTI AIR,Djibouti,Y
2042,Dniproavia,\n,,UDN,DNIEPRO,Ukraine,Y
2043,Flying Dolphin Airlines,\n,,FDN,FLYING DOLPHIN,United Arab Emirates,N
2044,Dolphin Express Airlines,\n,,IXX,ISLAND EXPRESS,United States,N
2045,Dome Petroleum,\n,,DPL,DOME,Canada,N
2046,Dominguez Toledo (Grupo Mayoral),\n,,MYO,MAYORAL,Spain,N
2047,Dominicana de Aviaci,\n,DO,DOA,DOMINICANA,Dominican Republic,Y
2048,Domodedovo Airlines,\n,E3,DMO,DOMODEDOVO,Russia,Y
2049,Don Avia,\n,,DVB,DONSEBAI,Kazakhstan,N
2050,Donair Flying Club,\n,,DON,DONAIR,United Kingdom,N
2051,DonbassAero,\n,5D,UDC,DONBASS AERO,Ukraine,Y
2052,Dorado Air,\n,,DAD,DORADO AIR,Dominican Republic,N
2053,Dornier,\n,,DOR,DORNIER,Germany,N
2054,Dornier Aviation Nigeria,\n,,DAV,DANA AIR,Nigeria,N
2055,Dos Mundos,\n,,DOM,DOS MUNDOS,Dominican Republic,N
2056,Dragonair,\n,KA,HDA, Hong Kong Dragon Airlines,DRAGON,Y
2057,Dreamcatcher Airways,\n,,DCA,DREAM CATCHER,United Kingdom,N
2058,Druk Air,\n,KB,DRK,ROYAL BHUTAN,Bhutan,Y
2059,Drummond Island Air,\n,,DRE,MICHIGAN,United States,N
2060,Dubai Airwing,\n,,DUB,DUBAI,United Arab Emirates,N
2061,Dubrovnik Air,\n,,DBK,SEAGULL,Croatia,Y
2062,Ducair,\n,,DUK,LION KING,Luxembourg,N
2063,Duchess of Britany (Jersey) Limited,\n,,DBJ,DUCHESS,United Kingdom,N
2064,UK Royal/HRH Duke of York,\n,,LPD,LEOPARD,United Kingdom,N
2065,Dun'Air,\n,,DUN,DUNAIR,Mauritania,N
2066,Duncan Aviation,\n,,PHD,PANHANDLE,United States,N
2067,Dunyaya Bakis Hava Tasimaciligi,\n,,VVF,WORLDFOCUS,Turkey,N
2068,Duo Airways,\n,,DUO,FLY DUO,United Kingdom,N
2069,Durango Jet,\n,,DJE,DURANGO JET,Mexico,N
2070,Dutch Antilles Express,\n,,DNL,DUTCH ANTILLES,Netherlands Antilles,Y
2071,Dutch Caribbean Express,\n,,DCE,DUTCH CARIBBEAN,Netherlands Antilles,N
2072,Dutchbird,\n,,DBR,DUTCHBIRD,Netherlands,N
2073,Dwyer Aircraft Services,\n,,DFS,DWYAIR,United States,N
2074,Dynair Services,\n,,XDY,,United States,N
2075,Dynamair Aviation,\n,,DNR,DYNAMAIR,Canada,N
2076,Dynamic Air,\n,,DYE,DYNAMIC,Netherlands,N
2077,dba,\n,DI,BAG,SPEEDWAY,Germany,Y
2078,E H Darby Aviation,\n,,EHD,PLATINUM AIR,United States,N
2079,Electronic Data Systems,\n,1C,,,Switzerland,N
2080,Electronic Data Systems,\n,,1Y,,,N
2081,EAA Escola De Aviacao Aerocondor,\n,,EAD,AERO-ESCOLA,Portugal,N
2082,Executive Airlines Services,\n,,EXW,ECHOLINE,Nigeria,N
2083,EFAOS- Agencia De Viagens e Turismo,\n,,EFS,EFAOS,Angola,N
2084,EFD Eisele Flugdienst,\n,,EFD,EVER FLIGHT,Germany,N
2085,EFS-Flugservice,\n,,FSD,FLUGSERVICE,Germany,N
2086,EIS Aircraft,\n,,EIS,COOL,Germany,N
2087,EPAG Groupe Air France,\n,,IAG,EPAG,France,N
2088,ESI Eliservizi Italiani,\n,,ESI,ELISERVIZI,Italy,N
2089,EU Airways,\n,,EUY,EUROAIRWAYS,Ireland,N
2090,EUjet,\n,VE,EUJ,UNION JET,Ireland,N
2091,EVA Air,\n,BR,EVA,EVA,Taiwan,Y
2092,Eagle Aero,\n,,ICR,ICARUS FLIGHTS,United States,N
2093,Eagle Air,\n,,EGR,EAGLE SIERRA,Sierra Leone,N
2094,Eagle Air,\n,H7,,,Uganda,Y
2095,Eagle Air Company,\n,,EGX,THAI EAGLE,Thailand,N
2096,Eagle Air Iceland,\n,,FEI,ARCTIC EAGLE,Iceland,N
2097,Eagle Aviation,\n,,EGU,AFRICAN EAGLE,Uganda,N
2098,Eagle Aviation,\n,,GYP,GYPSY,United Kingdom,N
2099,Eagle Aviation France,\n,,EGN,FRENCH EAGLE,France,N
2100,Eagle International,\n,,SEG,SEN-EAGLE,Senegal,N
2101,Eagle Jet Charter,\n,,EGJ,EAGLE JET,United States,N
2102,Eaglemed (Ballard Aviation),\n,,EMD,EAGLEMED,United States,N
2103,Earth Airlines Services,\n,,ERX,EARTH AIR,Nigeria,N
2104,East African,\n,QU,UGX,CRANE,Uganda,Y
2105,East African Safari Air,\n,S9,HSA,DUMA,Kenya,N
2106,East African Safari Air Express,\n,,EXZ,TWIGA,Kenya,N
2107,East Asia Airlines,\n,,EMU,,Macao,N
2108,East Coast Airways,\n,,ECT,EASTWAY,South Africa,N
2109,East Coast Jets,\n,,ECJ,EASTCOAST JET,United States,N
2110,East Hampton Aire,\n,,EHA,AIRE HAMPTON,United States,N
2111,East Kansas City Aviation,\n,,EKC,BLUE GOOSE,United States,N
2112,East Midlands Helicopters,\n,,CTK,COSTOCK,United Kingdom,N
2113,East Star Airlines,\n,,DXH,EAST STAR,China,N
2114,East-West Airlines,\n,,EWA,EASTWEST,Australia,N
2115,Eastern Air,\n,,EAZ,EASAIR,Zambia,N
2116,Eastern Air Executive,\n,,EAX,EASTEX,United Kingdom,N
2117,Eastern Airways,\n,T3,EZE,EASTFLIGHT,United Kingdom,Y
2118,Eastern Australia Airlines,\n,,EAQ,,Australia,N
2119,Eastern Carolina Aviation,\n,,ECI,EASTERN CAROLINA,United States,N
2120,Eastern Executive Air Charter,\n,,GNS,GENESIS,United Kingdom,N
2121,Eastern Express,\n,,LIS,LARISA,Kazakhstan,N
2122,Eastern Metro Express,\n,,EME,EMAIR,United States,N
2123,Eastern Pacific Aviation,\n,,EPB,EAST PAC,Canada,N
2124,Eastern Sky Jets,\n,,ESJ,EASTERN SKYJETS,United Arab Emirates,N
2125,Eastland Air,\n,DK,ELA,,Australia,Y
2126,Eastwind Airlines,\n,W9,SGR,STINGER,United States,N
2127,Easy Link Aviation Services,\n,,FYE,FLYME,Nigeria,N
2128,Eckles Aircraft,\n,,CMN,CIMMARON AIRE,United States,N
2129,Eclipse Aviation,\n,,EJT,ECLIPSE JET,United States,N
2130,Eco Air,\n,,ECQ,SKYBRIDGE,Nigeria,N
2131,Ecoair,\n,,DEI,,Algeria,N
2132,Ecomex Air Cargo,\n,,ECX,AIR ECOMEX,Angola,N
2133,Ecotour,\n,,ECD,ECOTOUR,Mexico,N
2134,Ecoturistica de Xcalak,\n,,XCC,XCALAK,Mexico,N
2135,Ecuatoguineana De Aviacion (EGA),\n,,ECV,EQUATOGUINEA,Equatorial Guinea,N
2136,Ecuatorial Cargo,\n,,EQC,ECUA-CARGO,Equatorial Guinea,N
2137,Ecuavia,\n,,ECU,ECUAVIA,Ecuador,Y
2138,Edelweiss Air,\n,WK,EDW,EDELWEISS,Switzerland,Y
2139,Edgartown Air,\n,,SLO,SLOW,United States,N
2140,Edinburgh Air Charter,\n,,EDC,SALTIRE,United Kingdom,N
2141,Edwards Jet Center of Montana,\n,,EDJ,EDWARDS,United States,N
2142,Efata Papua Airlines,\n,,EIJ,EFATA,Indonesia,N
2143,Egyptair,\n,MS,MSR,EGYPTAIR,Egypt,Y
2144,Egyptair Cargo,\n,,MSX,EGYPTAIR CARGO,Egypt,N
2145,Egyptian Air Force,\n,,EGY,,Egypt,N
2146,Egyptian Aviation,\n,,EJX,,Egypt,N
2147,Egyptian Aviation Company,\n,,EMA,,Egypt,N
2148,Ei Air Exports,\n,,EIX,AIR EXPORTS,Ireland,N
2149,Eirjet,\n,,EIR,EIRJET,Ireland,N
2150,El Al Israel Airlines,\n,LY,ELY,ELAL,Israel,Y
2151,El Caminante Taxi Aereo,\n,,CMX,EL CAMINANTE,Mexico,N
2152,El Quilada International Aviation,\n,,GLQ,QUILADA,Sudan,N
2153,El Sal Air,\n,,ELS,EL SAL,El Salvador,N
2154,El Sol De America,\n,,ESC,SOLAMERICA,Venezuela,N
2155,El-Buraq Air Transport,\n,UZ,BRQ,BURAQAIR,Libya,Y
2156,Elan Express,\n,,ELX,ELAN,United States,N
2157,Elbe Air Transport,\n,,LBR,MOTION,Germany,N
2158,Elbrus-Avia Air Enterprise,\n,,NLK,ELAVIA,Russia,N
2159,Eldinder Aviation,\n,,DND,DINDER,Sudan,N
2160,Elicar,\n,,PDV,ELICAR,Italy,N
2161,Elidolomiti,\n,,EDO,ELIDOLOMITI,Italy,N
2162,Elieuro,\n,,ELB,ELILOBARDIA,Italy,N
2163,Elifriulia,\n,,EFG,ELIFRIULIA,Italy,N
2164,Elilario Italia,\n,,ELH,LARIO,Italy,N
2165,Elilombarda,\n,,EOA,LOMBARDA,Italy,N
2166,Elimediterranea,\n,,MEE,ELIMEDITERRANEA,Italy,N
2167,Elios,\n,,VUL,ELIOS,Italy,N
2168,Elipiu',\n,,IEP,ELIPIU,Italy,N
2169,Elisra Airlines,\n,,RSA,ESRA,Sudan,N
2170,Elite Air,\n,,EAI,ELAIR,Togo,N
2171,Elite Jets,\n,,EJD,ELITE DUBAI,United Arab Emirates,N
2172,Elitellina,\n,,FGS,ELITELLINA,Italy,N
2173,Elliott Aviation,\n,,ELT,ELLIOT,United States,N
2174,Elmagal Aviation Services,\n,,MGG,ELMAGAL,Sudan,N
2175,Elrom Aviation and Investments,\n,,ELR,,Israel,N
2176,Embassy Airlines,\n,,EAM,EMBASSY AIR,Nigeria,N
